x,V,psiSquared
-0.1803921568627451,1.762610599271183,1.341248525114043
-0.1647058823529413,1.450600409477857,1.4293429785599
-0.1490196078431372,1.173464595183497,1.51404981125223
-0.1333333333333333,0.9293432098765428,1.594233909465609
-0.1176470588235294,0.7165623016965796,1.668786343523669
-0.1019607843137256,0.5336339134343541,1.736648162125541
-0.08627450980392171,0.3792560825317693,1.79683355613322
-0.07058823529411762,0.2523128410818834,1.848451753557257
-0.05490196078431375,0.1518742158289164,1.890727042512403
-0.03921568627450989,0.07719622816823953,1.923016371384791
-0.0235294117647058,0.02772089414638215,1.944824043262373
-0.007843137254901933,0.003076224461032252,1.955813102486891
0.007843137254901933,0.003076224461032252,1.955813102486875
0.0235294117647058,0.02772089414638215,1.944824043262326
0.03921568627450966,0.07719622816823865,1.923016371384722
0.05490196078431353,0.1518742158289152,1.890727042512322
0.0705882352941174,0.2523128410818818,1.848451753557144
0.08627450980392171,0.3792560825317693,1.796833556133099
0.1019607843137256,0.5336339134343541,1.736648162125421
0.1176470588235294,0.7165623016965796,1.668786343523563
0.1333333333333333,0.9293432098765428,1.594233909465532
0.1490196078431372,1.173464595183497,1.514049811252153
0.164705882352941,1.450600409477853,1.42934297855981
0.1803921568627449,1.762610599271178,1.341248525113955
0.1960784313725492,2.111541105726205,1.250903977951488
0.2117647058823531,2.499623864656797,1.159426179851841
0.2274509803921569,2.929276806527997,1.067889488929331
0.2431372549019608,3.403103856456003,0.9773058528650677
0.2588235294117647,3.923894934208162,0.8886072687672114
0.2745098039215685,4.494625954202983,0.8026310550319457
0.2901960784313724,5.11845882551013,0.7201082615961473
0.3058823529411763,5.798741451850423,0.6416554332492502
0.3215686274509801,6.539007731595841,0.567769821580992
0.3372549019607844,7.34297755776954,0.498828019628839
0.3529411764705883,8.214556818045764,0.4350878746291872
0.3686274509803922,9.157837394749986,0.3766934237901033
0.384313725490196,10.17709716485881,0.3236825007378866
0.3999999999999999,11.27679999999999,0.2759965806954197
0.4156862745098038,12.46159576645246,0.2334923740821638
0.4313725490196076,13.73632032514627,0.1959546434856536
0.447058823529412,15.10599553166271,0.1631097089123728
0.4627450980392158,16.57582923623409,0.1346391205289473
0.4784313725490197,18.15121528374398,0.1101930149938761
0.4941176470588236,19.83773351372709,0.08940272791254913
0.5098039215686274,21.64114976036927,0.0718923068205138
0.5254901960784313,23.56741585250755,0.05728865155289584
0.5411764705882351,25.62266961363009,0.04523009663804638
0.556862745098039,27.81323486187621,0.03537333819846879
0.5725490196078429,30.14562141003641,0.02739869085495891
0.5882352941176472,32.6265250655524,0.0210137341091916
0.6039215686274511,35.26282763051682,0.01595546937708499
0.6196078431372549,38.06159690167373,0.01199115612778782
0.6352941176470588,41.03008667041821,0.00891802749474878
0.6509803921568627,44.17573672279654,0.006562102442787621
0.6666666666666665,47.50617283950614,0.004776314273256976
0.6823529411764704,51.0292067958956,0.003438165895379732
0.6980392156862747,54.75283636196475,0.00244710339381352
0.7137254901960786,58.68524530236429,0.001721773761755346
0.7294117647058824,62.83480337639638,0.001197303043379703
0.7450980392156863,67.2100663380142,0.0008227001312914197
0.7607843137254902,71.81977593582215,0.0005584613097853641
0.776470588235294,76.67285991307571,0.0003744230524300039
0.7921568627450979,81.77843200768162,0.0002478867679454849
0.8078431372549018,87.14579195219765,0.0001620198110558386
0.8235294117647056,92.78442547383284,0.0001045223332759702
0.8392156862745099,98.70400429444747,6.653925567739902e-05
0.8549019607843138,104.9143861305525,4.179033260417652e-05
0.8705882352941177,111.4256146933107,2.58882967423654e-05
0.8862745098039215,118.2479196885355,1.58147074974229e-05
0.9019607843137254,125.3917168166917,9.524643779700151e-06
0.9176470588235293,132.8676077728954,5.6541285054389e-06
0.9333333333333331,140.6863802469135,3.307585267153206e-06
0.9490196078431374,148.8590079231645,1.906266410584308e-06
0.9647058823529413,157.3966504807175,1.082135659172331e-06
0.9803921568627452,166.3106535932931,6.04927684782513e-07
0.996078431372549,175.6125489292631,3.329251623360156e-07
1.011764705882353,185.3140541516505,1.803468930351696e-07
1.027450980392157,195.4270729181291,9.613616549874272e-08
1.043137254901961,205.9636948810241,5.041711035338695e-08
1.058823529411764,216.936195687312,2.6006314744297e-08
1.074509803921568,228.3570369786202,1.319124635426461e-08
1.090196078431373,240.2388663912278,6.578020360261342e-09
1.105882352941177,252.5945175560638,3.224058779928412e-09
1.12156862745098,265.4370100987095,1.552761734551428e-09
1.137254901960784,278.7795496393972,7.346769063268986e-10
1.152941176470588,292.6355277930101,3.414074742597009e-10
1.168627450980392,307.0185221690825,1.557865290067992e-10
1.184313725490196,321.9422963718001,6.978498676995884e-11
1.2,337.4208000000002,3.068061909351099e-11
1.215686274509804,353.4681686471697,1.323521099342429e-11
1.231372549019608,370.0987239014481,5.600885359898887e-12
1.247058823529412,387.3269733456257,2.324533528329131e-12
1.262745098039216,405.1676105571437,9.45937269440198e-13
1.27843137254902,423.635515108095,3.773376540438083e-13
1.294117647058823,442.7457525652229,1.475139034158502e-13
1.309803921568627,462.5135744899225,5.650206245146002e-14
1.325490196078431,482.9544184382397,2.119910527174533e-14
1.341176470588235,504.0839079608723,7.789073616214484e-15
1.356862745098039,525.9178526031674,2.801961097148371e-15
1.372549019607843,548.4722479051251,9.865956108238387e-16
1.388235294117647,571.763275401396,3.39945744819204e-16
1.403921568627451,595.8073026212819,1.145950201755763e-16
1.419607843137255,620.6208830887358,3.778328513796211e-17
1.435294117647059,646.2207563223617,1.21815746308894e-17
1.450980392156863,672.6238478354157,3.839445740899742e-18
1.466666666666667,699.8472691358027,1.182732285732567e-18
1.482352941176471,727.908317726081,3.559986132334232e-19
1.498039215686275,756.8244771034593,1.046754779101014e-19
1.513725490196078,786.6134167597975,3.005847735474597e-20
1.529411764705882,817.2929921816069,8.427612454200856e-21
1.545098039215686,848.8812448500493,2.306468877326674e-21
1.56078431372549,881.3964022409381,6.160069854958556e-22
1.576470588235294,914.856877824738,1.605121613514136e-22
1.592156862745098,949.2812710665658,4.079466432879724e-23
1.607843137254902,984.688367426186,1.01101814834129e-23
1.623529411764706,1021.097138358018,2.442684118542717e-24
1.63921568627451,1058.52674131113,5.751827125378527e-25
1.654901960784314,1096.996519729244,1.319703188077248e-25
1.670588235294117,1136.526003050729,2.949477405485963e-26
1.686274509803921,1177.13490670861,6.419760870618747e-27
1.701960784313726,1218.843132130561,1.360407067375122e-27
1.71764705882353,1261.670766738904,2.805769783150263e-28
1.733333333333333,1305.638083950617,5.631730184712783e-29
1.749019607843137,1350.765543177328,1.099702569961497e-29
1.764705882352941,1397.073789825313,2.086837583114313e-30
1.780392156862745,1444.583655295504,3.857924521351319e-31
1.796078431372549,1493.31615698348,6.915252112451095e-32
1.811764705882353,1543.292498279474,1.211028098804446e-32
1.827450980392157,1594.534068568368,2.04906678051119e-33
1.843137254901961,1647.062443229699,3.394691836256117e-34
1.858823529411765,1700.899383637648,5.303704043346035e-35
1.874509803921569,1756.066837161054,8.900348838570487e-36
1.890196078431372,1812.586937163404,1.214669980572642e-36
1.905882352941176,1870.482003002837,1.710550060768135e-37
1.92156862745098,1929.774540032143,2.364958362778715e-38
1.937254901960784,1990.487239598763,4.755722004089395e-39
1.952941176470588,2052.642979044792,2.941971002417246e-39
1.968627450980392,2116.264821706968,4.339206486119624e-42
1.984313725490196,2181.376016916689,1.168838432163403e-40
2,2248,1.938791754654483e-40
