x,psiSquared,phiSquared
-0.9951124144672532,2.162526103996458e-06,1.860120125456103e-05
-0.9912023460410557,2.500854049313357e-06,2.142732465634591e-05
-0.9872922776148583,2.889193751457746e-06,2.465704236943793e-05
-0.9833822091886608,3.334477459104692e-06,2.834401312553342e-05
-0.9794721407624634,3.844529244494725e-06,3.254844727665237e-05
-0.9755620723362659,4.428169924535618e-06,3.733782613478909e-05
-0.9716520039100685,5.095333011907164e-06,4.278768978510653e-05
-0.967741935483871,5.857192690456641e-06,4.898249860019635e-05
-0.9638318670576735,6.726304879259493e-06,5.601657393064148e-05
-0.9599217986314761,7.716762522536675e-06,6.399512368846655e-05
-0.9560117302052786,8.844366318014317e-06,7.303535877221179e-05
-0.9521016617790812,1.012681217408747e-05,8.326770650219228e-05
-0.9481915933528837,1.158389676607413e-05,9.483712743858474e-05
-0.9442815249266863,1.323774264363348e-05,0.0001079045421395932
-0.9403714565004888,1.511304442474018e-05,0.0001226483745780567
-0.9364613880742914,1.723733769607429e-05,0.0001392662190681413
-0.9325513196480939,1.96412923248519e-05,0.0001579766376545833
-0.9286412512218964,2.235903197249853e-05,0.0001790210949804002
-0.924731182795699,2.542848168557659e-05,0.0002026660376698674
-0.9208211143695015,2.889174552341118e-05,0.0002292051252364358
-0.9169110459433041,3.279551626420118e-05,0.0002589616194444335
-0.9130009775171066,3.719151931131185e-05,0.0002922909389129934
-0.9090909090909092,4.213699299807624e-05,0.0003295833855445912
-0.9051808406647117,4.769520756188529e-05,0.0003712670490826967
-0.9012707722385143,5.393602512565351e-05,0.0004178108957470466
-0.8973607038123168,6.093650308583796e-05,0.0004697280464546318
-0.8934506353861194,6.87815433599921e-05,0.0005275792496033988
-0.8895405669599219,7.756458999211188e-05,0.0005919765527676784
-0.8856304985337244,8.738837764956778e-05,0.0006635871769234954
-0.881720430107527,9.836573356988004e-05,0.000743137595982399
-0.8778103616813295,0.000110620435527624,0.0008314178234588675
-0.8739002932551321,0.000124288128389876,0.0009292859070236811
-0.8699902248289344,0.000139517301811437,0.001037672630499489
-0.8660801564027369,0.0001564703315869697,0.001157586421531252
