x,psiSquared,phiSquared
-1.060665362035225,5.718602035333982e-08,7.233265722641672e-07
-1.052837573385519,7.952043790358383e-08,9.97798327690573e-07
-1.045009784735812,1.101138305193011e-07,1.370491134356334e-06
-1.037181996086106,1.518419280990803e-07,1.874330935118344e-06
-1.029354207436399,2.085166657193117e-07,2.552491648231712e-06
-1.021526418786693,2.851684835498123e-07,3.461320240962232e-06
-1.013698630136986,3.8840643876659e-07,4.674013494731369e-06
-1.00587084148728,5.268753499663396e-07,6.28521517659448e-06
-0.9980430528375734,7.118333099197475e-07,8.416733502297076e-06
-0.990215264187867,9.578777321315936e-07,1.122461398754368e-05
-0.9823874755381605,1.283853723406878e-06,1.490784213149903e-05
-0.9745596868884541,1.713985080896283e-06,1.971899383245959e-05
-0.9667318982387476,2.279275677037561e-06,2.597719881467148e-05
-0.9589041095890412,3.019237491567665e-06,3.408383326516522e-05
-0.9510763209393347,3.984011137105708e-06,4.454141171957718e-05
-0.9432485322896282,5.23695544787417e-06,5.797620409422812e-05
-0.9354207436399218,6.857794581584643e-06,7.516516041204637e-05
-0.9275929549902153,8.946424114819236e-06,9.706778162124677e-05
-0.9197651663405089,1.162749174834348e-05,0.0001248636279660863
-0.9119373776908024,1.505588339231894e-05,0.0001599962042170808
-0.904109589041096,1.942326143151899e-05,0.0002042240008348022
-0.8962818003913895,2.49658186758645e-05,0.000259679498506445
-0.888454011741683,3.19734286116746e-05,0.0003289369566999177
-0.8806262230919766,4.080038973760746e-05,0.0004150898007665379
-0.8727984344422701,5.187797856737666e-05,0.0005218383921893107
-0.8649706457925637,6.572904179241853e-05,0.0006535889080657569
-0.8571428571428572,8.298487251444636e-05,0.0008155639639464637
-0.8493150684931507,0.000104404627681762,0.001013925483857754
-0.8414872798434443,0.0001308975531068002,0.001255910148061118
-0.8336594911937378,0.0001635482878352935,0.001549977528612111
-0.8258317025440314,0.0002036455202361326,0.001905970751523029
-0.8180039138943249,0.0002527142629833632,0.002335289199706107
-0.8101761252446185,0.0003125520020658992,0.002851072391526559
-0.802348336594912,0.0003852689550291013,0.003468393735934636
-0.7945205479452055,0.0004733326447814305,0.004204462378846453
-0.7866927592954991,0.0005796169564922976,0.005078830820939299
-0.7788649706457926,0.0007074557954530759,0.006113605410981276
-0.7710371819960862,0.0008607014024896275,0.00733365621053954
-0.7632093933463797,0.001043787309992439,0.008766822097523864
-0.7553816046966733,0.00126179583548255,0.01044410634251899
-0.7475538160469668,0.001520529910740513,0.01239985727108351
-0.7397260273972603,0.001826588933092591,0.01467192803768333
-0.7318982387475539,0.002187448202037662,0.01730180900562438
-0.7240704500978474,0.002611541369978992,0.02033472577715469
-0.716242661448141,0.003108345191806532,0.02381969557507872
-0.7084148727984345,0.00368846570633199,0.02780953446862306
-0.7005870841487281,0.004363724825468592,0.03236080788844183
-0.6927592954990216,0.00514724614741196,0.0375337170136996
-0.6849315068493151,0.006053538651232595,0.04339191396071008
-0.6771037181996087,0.007098576775999051,0.05000223927641144
-0.6692759295499022,0.008299875241972725,0.05743437605469915
-0.6614481409001958,0.00967655683905139,0.0657604160566143
-0.6536203522504893,0.01124941129324157,0.0750543345263545
-0.6457925636007829,0.01304094323041279,0.08539137194522704
-0.6379647749510764,0.01507540719286407,0.09684732273683841
-0.6301369863013699,0.01737882763314739,0.1094977329010483
-0.6223091976516635,0.01997900181571535,0.12341701067363
-0.614481409001957,0.02290548360445323,0.1386774565357542
-0.6066536203522506,0.02618954620658379,0.155348221176225
-0.5988258317025441,0.02986412208362478,0.173494202276343
-0.5909980430528377,0.03396371842991903,0.193174893173328
-0.5831702544031312,0.03852430685957649,0.214443198491152
-0.5753424657534247,0.04358318623305655,0.23734423363464
-0.5675146771037183,0.04917881789335406,0.2619141265534469
-0.5596868884540118,0.05535063296568399,0.2881788413323105
-0.5518590998043054,0.06213881179905684,0.3161530438967969
-0.5440313111545989,0.06958403608712578,0.3458390303953784
-0.5362035225048924,0.07772721469161967,0.3772257385991948
-0.528375733855186,0.0866091846956971,0.4102878619368613
-0.5205479452054795,0.09627038972661039,0.4449850845577343
-0.5127201565557731,0.1067505380960773,0.4812614541162683
-0.5048923679060666,0.118088243800949,0.519044906833992
-0.4970645792563602,0.1303206538938597,0.5582469568830489
-0.4892367906066537,0.1434830661612103,0.5987625593201894
-0.4814090019569472,0.1576085414219259,0.6404701527691595
-0.4735812133072408,0.1727275150735376,0.6832318848981257
-0.4657534246575343,0.1888674127517087,0.7268940205676964
-0.4579256360078279,0.206052275126449,0.7712875294356211
-0.4500978473581214,0.2243023969255002,0.8162288468941568
-0.442270058708415,0.2436339852475864,0.8615207995755849
-0.4344422700587085,0.264058842102528,0.9069536843690454
-0.426614481409002,0.2855840758910362,0.9523064880118186
-0.4187866927592956,0.3082118462167286,0.9973482328972691
-0.4109589041095891,0.3319391460113152,1.041839433807963
-0.4031311154598827,0.3567576244581526,1.085533649844447
-0.3953033268101762,0.382653453629623,1.128179115866796
-0.3874755381604698,0.4096072411214513,1.169520438267391
-0.3796477495107633,0.4375939902862873,1.209300340802727
-0.3718199608610568,0.4665831089543822,1.247261447467087
-0.3639921722113504,0.4965384667970412,1.283148090917478
-0.3561643835616439,0.5274185007554487,1.316708136672788
-0.3483365949119375,0.5591763672394048,1.34769481511992
-0.340508806262231,0.5917601391138021,1.375868555170792
-0.3326810176125246,0.6251130448497174,1.400998815130754
-0.3248532289628181,0.659173746635579,1.42286590786697
-0.3170254403131116,0.6938766537329262,1.441262818614561
-0.3091976516634052,0.7291522669311759,1.455997014645047
-0.3013698630136987,0.7649275496125134,1.466892246470335
-0.2935420743639923,0.8011263206869887,1.47379034020136
-0.2857142857142858,0.8376696645010057,1.476552980070235
-0.2778864970645794,0.8744763527591182,1.475063478919978
-0.2700587084148729,0.9114632735269161,1.469228532643689
-0.2622309197651664,0.9485458624972272,1.458979952111258
-0.25440313111546,0.9856385318954642,1.444276363072527
-0.2465753424657535,1.022655092665893,1.425104860911029
-0.2387475538160471,1.059509165907718,1.401482603007185
-0.2309197651663406,1.09611457990962,1.373458316948043
-0.2230919765166341,1.132385749551373,1.341113698016838
-0.2152641878669277,1.168238035291799,1.304564664466673
-0.2074363992172212,1.203588079431299,1.263962434218827
-0.1996086105675148,1.238354117815407,1.219494382050784
-0.1917808219178083,1.272456265622339,1.171384632305614
-0.1839530332681019,1.305816776343844,1.119894338942716
-0.1761252446183954,1.338360273516988,1.065321602658493
-0.1682974559686889,1.370013955187507,1.008000974141619
-0.1604696673189825,1.400707771477295,0.9483024935930568
-0.152641878669276,1.430374575985797,0.8866302197166784
-0.1448140900195696,1.458950252072552,0.8234202067117532
-0.1369863013698631,1.486373815345522,0.7591378955504799
-0.1291585127201567,1.512587493914111,0.6942748960941154
-0.1213307240704502,1.537536788157694,0.6293451493740516
-0.1135029354207437,1.561170511910666,0.5648804744967216
-0.1056751467710373,1.583440817073134,0.5014255218375584
-0.09784735812133083,1.604303203726759,0.4395321730324165
-0.09001956947162437,1.623716517867624,0.3797534481663415
-0.08219178082191791,1.64164293886615,0.322637000770199
-0.07436399217221146,1.658047958730995,0.268718300918107
-0.066536203522505,1.672900355191536,0.218513624942084
-0.05870841487279854,1.686172160526128,0.1725129860766246
-0.05088062622309208,1.69783862795214,0.1311731527647802
-0.04305283757338563,1.707878197263509,0.09491090952805545
-0.03522504892367917,1.716272461253295,0.06409671849714065
-0.02739726027397271,1.723006134296027,0.03904893739405114
-0.01956947162426625,1.728067024289821,0.02002874167748303
-0.0117416829745598,1.731446008972314,0.007235884731875459
-0.00391389432485334,1.733137017431343,0.000805410726133053
0.003913894324853118,1.73313701743147,0.0008054107260240143
0.01174168297455935,1.731446008972689,0.007235884731549245
0.01956947162426603,1.728067024290435,0.02002874167694234
0.02739726027397271,1.723006134296869,0.03904893739330038
0.03522504892367895,1.716272461254374,0.06409671849618588
0.04305283757338518,1.707878197264849,0.0949109095269043
0.05088062622309186,1.697838627953693,0.1311731527634418
0.05870841487279854,1.686172160527864,0.1725129860751094
0.06653620352250478,1.672900355193423,0.2185136249404033
0.07436399217221101,1.658047958733034,0.2687183009162734
0.08219178082191769,1.641642938868324,0.3226370007682257
0.09001956947162437,1.623716517869908,0.3797534481642427
0.09784735812133061,1.604303203729145,0.4395321730302065
0.1056751467710368,1.583440817075622,0.5014255218352504
0.1135029354207435,1.561170511913261,0.5648804744943304
0.1213307240704502,1.537536788160338,0.6293451493715917
0.1291585127201564,1.512587493916767,0.6942748960916014
0.1369863013698627,1.486373815348206,0.7591378955479245
0.1448140900195694,1.458950252075248,0.8234202067091697
0.152641878669276,1.430374575988521,0.8866302197140811
0.1604696673189823,1.400707771480042,0.9483024935904564
0.1682974559686885,1.370013955190275,1.008000974139028
0.1761252446183952,1.338360273519774,1.065321602655918
0.1839530332681019,1.305816776346635,1.11989433894017
0.1917808219178081,1.272456265625118,1.171384632303105
0.1996086105675143,1.23835411781815,1.21949438204832
0.207436399217221,1.203588079433988,1.263962434216418
0.2152641878669277,1.168238035294435,1.304564664464323
0.2230919765166339,1.132385749553973,1.341113698014552
0.2309197651663402,1.096114579912195,1.373458316945827
0.2387475538160468,1.059509165910299,1.401482603005042
0.2465753424657535,1.022655092668472,1.425104860908961
0.2544031311154598,0.9856385318980374,1.444276363070537
0.262230919765166,0.9485458624997978,1.458979952109349
0.2700587084148727,0.911463273529481,1.469228532641861
0.2778864970645794,0.8744763527616547,1.475063478918232
0.2857142857142856,0.8376696645035119,1.476552980068571
0.2935420743639918,0.8011263206894415,1.473790340199778
0.3013698630136985,0.764927549614894,1.466892246468834
0.3091976516634052,0.7291522669334822,1.455997014643626
0.3170254403131114,0.693876653735145,1.441262818613216
0.3248532289628177,0.6591737466377173,1.422865907865698
0.3326810176125243,0.6251130448517624,1.400998815129559
0.340508806262231,0.591760139115746,1.37586855516967
0.3483365949119372,0.5591763672412549,1.347694815118867
0.3561643835616435,0.5274185007572126,1.316708136671803
0.3639921722113502,0.4965384667987222,1.283148090916558
0.3718199608610568,0.4665831089559848,1.247261447466231
0.3796477495107631,0.4375939902878123,1.209300340801931
0.3874755381604693,0.4096072411228933,1.169520438266652
0.395303326810176,0.3826534536309886,1.12817911586611
0.4031311154598827,0.3567576244594377,1.085533649843814
0.4109589041095889,0.3319391460125078,1.04183943380738
0.4187866927592951,0.3082118462178342,0.9973482328967321
0.4266144814090018,0.2855840758920555,0.9523064880113257
0.4344422700587085,0.2640588421034709,0.9069536843685932
0.4422700587084147,0.2436339852484511,0.8615207995751715
0.450097847358121,0.2243023969262979,0.8162288468937792
0.4579256360078277,0.2060522751271808,0.7712875294352777
0.4657534246575343,0.1888674127523831,0.7268940205673852
0.4735812133072406,0.1727275150741594,0.6832318848978438
0.4814090019569468,0.1576085414225009,0.6404701527689045
0.4892367906066535,0.1434830661617324,0.5987625593199594
0.4970645792563602,0.130320653894335,0.5582469568828419
0.5048923679060664,0.1180882438013807,0.5190449068338064
0.5127201565557726,0.1067505380964697,0.481261454116102
0.5205479452054793,0.09627038972696517,0.4449850845575857
0.528375733855186,0.08660918469602064,0.4102878619367288
0.5362035225048922,0.07772721469191313,0.3772257385990768
0.5440313111545985,0.06958403608738954,0.3458390303952736
0.5518590998043051,0.0621388117992912,0.3161530438967041
0.5596868884540118,0.05535063296589198,0.2881788413322285
0.5675146771037181,0.04917881789353679,0.2619141265533749
0.5753424657534243,0.04358318623321784,0.2373442336345766
0.583170254403131,0.03852430685971869,0.2144431984910966
0.5909980430528377,0.03396371843004468,0.1931748931732797
0.5988258317025439,0.02986412208373478,0.1734942022763009
0.6066536203522501,0.02618954620668031,0.1553482211761884
0.6144814090019568,0.02290548360453794,0.1386774565357226
0.6223091976516635,0.01997900181578902,0.1234170106736026
0.6301369863013697,0.0173788276332111,0.1094977329010245
0.637964774951076,0.01507540719291953,0.096847322736818
0.6457925636007826,0.01304094323046053,0.08539137194520949
0.6536203522504893,0.0112494112932828,0.07505433452633944
0.6614481409001955,0.009676556839086839,0.06576041605660149
0.6692759295499018,0.00829987524200322,0.05743437605468824
0.6771037181996085,0.007098576776025067,0.05000223927640216
0.6849315068493151,0.006053538651254874,0.04339191396070219
0.6927592954990214,0.005147246147431121,0.03753371701369294
0.7005870841487276,0.004363724825484965,0.03236080788843623
0.7084148727984343,0.003688465706345879,0.02780953446861835
0.716242661448141,0.003108345191818333,0.02381969557507477
0.7240704500978472,0.002611541369988934,0.02033472577715139
0.7318982387475534,0.002187448202045942,0.01730180900562163
0.7397260273972601,0.001826588933099461,0.01467192803768104
0.7475538160469668,0.001520529910746315,0.01239985727108163
0.755381604696673,0.001261795835487349,0.01044410634251744
0.7632093933463793,0.001043787309996477,0.008766822097522593
0.771037181996086,0.0008607014024929785,0.007333656210538501
0.7788649706457926,0.0007074557954557704,0.006113605410980431
0.7866927592954989,0.0005796169564944786,0.005078830820938614
0.7945205479452051,0.0004733326447832246,0.004204462378845896
0.8023483365949118,0.0003852689550305465,0.003468393735934185
0.8101761252446185,0.0003125520020670809,0.002851072391526193
0.8180039138943247,0.0002527142629843203,0.002335289199705811
0.8258317025440309,0.0002036455202369213,0.00190597075152279
0.8336594911937376,0.000163548287835939,0.001549977528611921
0.8414872798434443,0.0001308975531073032,0.001255910148060965
0.8493150684931505,0.0001044046276821563,0.001013925483857633
0.8571428571428568,8.298487251477583e-05,0.0008155639639463677
0.8649706457925634,6.572904179267981e-05,0.0006535889080656808
0.8727984344422701,5.187797856757761e-05,0.0005218383921892505
0.8806262230919764,4.080038973776705e-05,0.0004150898007664903
0.8884540117416826,3.197342861180813e-05,0.0003289369566998804
0.8962818003913893,2.496581867596673e-05,0.000259679498506416
0.904109589041096,1.942326143160137e-05,0.0002042240008347798
0.9119373776908022,1.505588339237574e-05,0.0001599962042170634
0.9197651663405084,1.162749174839348e-05,0.0001248636279660729
0.9275929549902151,8.946424114857271e-06,9.706778162123648e-05
0.9354207436399218,6.857794581613135e-06,7.516516041203853e-05
0.943248532289628,5.236955447897151e-06,5.797620409422208e-05
0.9510763209393343,3.984011137121207e-06,4.454141171957261e-05
0.9589041095890409,3.019237491581185e-06,3.408383326516176e-05
0.9667318982387476,2.279275677046274e-06,2.597719881466887e-05
0.9745596868884538,1.713985080902993e-06,1.971899383245763e-05
0.9823874755381601,1.28385372341273e-06,1.490784213149756e-05
0.9902152641878668,9.57877732134428e-07,1.122461398754258e-05
0.9980430528375734,7.118333099232904e-07,8.416733502296257e-06
1.00587084148728,5.268753499685994e-07,6.285215176593874e-06
1.013698630136986,3.884064387682951e-07,4.674013494730926e-06
1.021526418786693,2.851684835510308e-07,3.461320240961908e-06
1.029354207436399,2.085166657200365e-07,2.552491648231475e-06
1.037181996086106,1.518419280998154e-07,1.874330935118171e-06
1.045009784735812,1.101138305197409e-07,1.370491134356207e-06
1.052837573385518,7.952043790387881e-08,9.977983276904815e-07
1.060665362035225,5.718602035361634e-08,7.233265722641018e-07
1.068493150684931,4.095082661028192e-08,5.220831193353451e-07
1.076320939334638,2.920011788601182e-08,3.751862367793111e-07
1.084148727984344,2.073209065272026e-08,2.684383432627762e-07
1.091976516634051,1.465634114103032e-08,1.912145568023588e-07
1.099804305283757,1.031619145642538e-08,1.356014730478505e-07
1.107632093933463,7.229561519174353e-09,9.573333366858268e-08
1.11545988258317,5.044180433749762e-09,6.728302383486888e-08
1.123287671232877,3.503827355119175e-09,4.707383175045224e-08
1.131115459882583,2.423011844996688e-09,3.278487107255638e-08
1.138943248532289,1.66807830607494e-09,2.272874218391429e-08
1.146771037181996,1.143174900749291e-09,1.568459810940237e-08
1.154598825831703,7.798867675628823e-10,1.07734673900479e-08
1.162426614481409,5.296150377183021e-10,7.365627146547532e-09
1.170254403131115,3.580026118174129e-10,5.012150000526258e-09
1.178082191780822,2.408776165192747e-10,3.394583010882873e-09
1.185909980430528,1.613163089056825e-10,2.288151442263016e-09
1.193737769080235,1.075273376869084e-10,1.534994904813396e-09
1.201565557729941,7.13354634324963e-11,1.024803987997657e-09
1.209393346379648,4.710046957597042e-11,6.808856725929068e-10
1.217221135029354,3.095033180012426e-11,4.501890237014615e-10
1.22504892367906,2.024010951373798e-11,2.962038474720075e-10
1.232876712328767,1.317210020287029e-11,1.939319296780287e-10
1.240704500978473,8.53058752601938e-12,1.263451250029428e-10
1.24853228962818,5.497582181392443e-12,8.190414837266e-11
1.256360078277886,3.525498180273104e-12,5.282983016128398e-11
1.264187866927593,2.249636424346651e-12,3.390518193836664e-11
1.272015655577299,1.4283490110393e-12,2.164981116221114e-11
1.279843444227006,9.023470062703751e-13,1.375405990788793e-11
1.287671232876712,5.671750685669438e-13,8.693287663285227e-12
1.295499021526418,3.546925340256642e-13,5.466395911476125e-12
1.303326810176125,2.206812189265665e-13,3.419554577364723e-12
1.311154598825832,1.3659794064552e-13,2.12802601083875e-12
1.318982387475538,8.411537964017507e-14,1.317379044996391e-12
1.326810176125244,5.152834186598358e-14,8.11257019974916e-13
1.334637964774951,3.140099701562875e-14,4.969440953440977e-13
1.342465753424658,1.903505881639313e-14,3.027926891435196e-13
1.350293542074364,1.147798145111053e-14,1.835098727356903e-13
1.35812133072407,6.884371706092411e-15,1.106208724150232e-13
1.365949119373777,4.107121761172127e-15,6.632323490658416e-14
1.373776908023483,2.437094072572406e-15,3.954874091148019e-14
1.38160469667319,1.43831965969187e-15,2.345445299789038e-14
1.389432485322896,8.44255512686939e-16,1.383346490629655e-14
1.397260273972603,4.928499404597235e-16,8.114036705807143e-15
1.405088062622309,2.861309023081801e-16,4.732935589925518e-15
1.412915851272015,1.652003692015912e-16,2.745358950864728e-15
1.420743639921722,9.485066378039752e-17,1.583543005095017e-15
1.428571428571428,5.415515157997992e-17,9.082596672502008e-16
1.436399217221135,3.074653108163374e-17,5.179965623566299e-16
1.444227005870841,1.735786594639001e-17,2.937430740324295e-16
1.452054794520548,9.743776003734249e-18,1.656225690606166e-16
1.459882583170254,5.4384596887461e-18,9.284739495796011e-17
1.467710371819961,3.018068313638909e-18,5.174941472997155e-17
1.475538160469667,1.665227811906858e-18,2.867568826888097e-17
1.483365949119373,9.134746971919781e-19,1.579727254957134e-17
1.49119373776908,4.981780308920322e-19,8.651618795399661e-18
1.499021526418787,2.701000467472686e-19,4.710280641439072e-18
1.506849315068493,1.455806371667158e-19,2.549279556244305e-18
1.514677103718199,7.800246851807238e-20,1.371502272797188e-18
1.522504892367906,4.154565635867239e-20,7.334509823157869e-19
1.530332681017613,2.199593180845876e-20,3.898775667397037e-19
1.538160469667319,1.157564967099472e-20,2.05994238198924e-19
1.545988258317025,6.055102304691684e-21,1.081779249605063e-19
1.553816046966732,3.148164819802216e-21,5.646327068372247e-20
1.561643835616438,1.626822984496601e-21,2.929033108319207e-20
1.569471624266145,8.355191477791341e-22,1.510081677905581e-20
1.577299412915851,4.264747642488897e-22,7.737159282464219e-21
1.585127201565558,2.163400845149451e-22,3.939622446312569e-21
1.592954990215264,1.090624180757681e-22,1.993455979293445e-21
1.60078277886497,5.46378076529449e-23,1.0023622048577e-21
1.608610567514677,2.720068066725248e-23,5.008361848128029e-22
1.616438356164383,1.345615203808275e-23,2.486604324500953e-22
1.62426614481409,6.614577032702701e-24,1.226717665008345e-22
1.632093933463796,3.230811936130017e-24,6.013072943757576e-23
1.639921722113503,1.567960912048489e-24,2.928526812402804e-23
1.647749510763209,7.560715910141276e-25,1.41706499112883e-23
1.655577299412916,3.62223677084183e-25,6.812477940280911e-24
1.663405088062622,1.724105204896058e-25,3.253734863287687e-24
1.671232876712328,8.153024261430207e-26,1.543859773747868e-24
1.679060665362035,3.830118154994218e-26,7.277280259736575e-25
1.686888454011742,1.787514086391678e-26,3.407633029634042e-25
1.694716242661448,8.287213520518855e-27,1.585060743761794e-25
1.702544031311154,3.816495605575242e-27,7.323779644827915e-26
1.710371819960861,1.745930976622169e-27,3.361303924645133e-26
1.718199608610568,7.933580444052257e-28,1.532323035798308e-26
1.726027397260274,3.580854877052526e-28,6.938247441983071e-27
1.73385518590998,1.60532249701032e-28,3.12027597778743e-27
1.741682974559687,7.147839190566698e-29,1.39369215876539e-27
1.749510763209393,3.160806490192145e-29,6.182415363629177e-28
1.7573385518591,1.388104077729619e-29,2.723665798651141e-28
1.765166340508806,6.056961312955003e-30,1.191627734960785e-28
1.772994129158513,2.619004385384615e-30,5.177324203414256e-29
