x,psiSquared,phiSquared
-1.542521994134897,5.565254586912245e-23,1.092816184687354e-20
-1.5386119257087,7.72190203389668e-23,1.511301739014194e-20
-1.534701857282502,1.069834946277992e-22,2.086901363463819e-20
-1.530791788856305,1.480008497351894e-22,2.877404987447003e-20
-1.526881720430108,2.04441128277141e-22,3.961412258744685e-20
-1.52297165200391,2.81988018688058e-22,5.445662493009707e-20
-1.519061583577713,3.883766089433637e-22,7.474887899613284e-20
-1.515151515151515,5.341179738821078e-22,1.024503814013251e-19
-1.511241446725318,7.334740180894908e-22,1.40210022464447e-19
-1.50733137829912,1.005767009678119e-21,1.916032064198227e-19
-1.503421309872923,1.37713604153782e-21,2.614486303126531e-19
-1.499511241446725,1.882889380711431e-21,3.562308311944135e-19
-1.495601173020528,2.57065010144301e-21,4.84662951058317e-19
-1.49169110459433,3.504556177863774e-21,6.584351013105003e-19
-1.487781036168133,4.770860069342882e-21,8.932080166166254e-19
-1.483870967741935,6.485382913599671e-21,1.209930384349148e-18
-1.479960899315738,8.803422727163114e-21,1.636582627848446e-18
-1.476050830889541,1.19329048337562e-20,2.210481694121967e-18
-1.472140762463343,1.615180946434143e-20,2.981322717323009e-18
-1.468230694037146,2.183123335702477e-20,4.015187083277358e-18
-1.464320625610948,2.946586148225953e-20,5.399815979178514e-18
-1.460410557184751,3.971417037133673e-20,7.251538549735616e-18
-1.456500488758553,5.345139274495379e-20,9.724360142997619e-18
-1.452590420332356,7.183919145809523e-20,1.302186627761133e-17
-1.448680351906158,9.641717971147226e-20,1.741279140647742e-17
-1.444770283479961,1.292229614335259e-19,2.325135038555354e-17
-1.440860215053763,1.729493495665671e-19,3.100375014415042e-17
-1.436950146627566,2.311499767499944e-19,4.12827088761522e-17
-1.433040078201369,3.085078030663248e-19,5.489233479455575e-17
-1.429130009775171,4.111852531008125e-19,7.288638729023002e-17
-1.425219941348974,5.472801384718831e-19,9.664379955244773e-17
-1.421309872922776,7.274184703072574e-19,1.279664329129253e-16
-1.417399804496579,9.655241539793945e-19,1.692054217213047e-16
-1.413489736070381,1.279816910172061e-18,2.234242317599126e-16
-1.409579667644184,1.694104243462405e-18,2.94608793254565e-16
-1.405669599217986,2.239451715066141e-18,3.879379043671534e-16
-1.401759530791789,2.956339217646824e-18,5.101306863169879e-16
-1.397849462365591,3.897440712198414e-18,6.698923987165255e-16
-1.393939393939394,5.131202618507609e-18,8.784856322242415e-16
-1.390029325513197,6.74644381498591e-18,1.150461082394243e-15
-1.386119257086999,8.858260579444951e-18,1.50459114273051e-15
-1.382209188660802,1.161559600747516e-17,1.96506089410948e-15
-1.378299120234604,1.521092948863947e-17,2.56298527853977e-15
-1.374389051808407,1.98926626902443e-17,3.338339028072814e-15
-1.370478983382209,2.598093038924309e-17,4.342408138933783e-15
-1.366568914956012,3.388775508857189e-17,5.64089940166548e-15
-1.362658846529814,4.414270317029445e-17,7.317879030535691e-15
-1.358748778103617,5.742549914020056e-17,9.480754389038756e-15
-1.354838709677419,7.460742783361655e-17,1.226656615670541e-14
-1.350928641251222,9.680382018835781e-17,1.584992444224102e-14
-1.347018572825025,1.254404983917443e-16,2.04530042735494e-14
-1.343108504398827,1.623377779679098e-16,2.635811719241653e-14
-1.33919843597263,2.09816520939491e-16,3.392350074493397e-14
-1.335288367546432,2.708318463188658e-16,4.360312183498897e-14
-1.331378299120235,3.491414817124422e-16,5.597147969285991e-14
-1.327468230694037,4.495174436656425e-16,7.175462748270494e-14
-1.32355816226784,5.780118388398003e-16,9.186891787265017e-14
-1.319648093841642,7.422901737050151e-16,1.174693287556735e-13
-1.315738025415445,9.520487572411497e-16,1.500096546656241e-13
-1.311827956989247,1.219536712862009e-15,1.913173740673535e-13
-1.30791788856305,1.560207944550293e-15,2.436866428151947e-13
-1.304007820136852,1.993534324342888e-15,3.099936439440951e-13
-1.300097751710655,2.544018621221018e-15,3.938394727039999e-13
-1.296187683284457,3.242454561736773e-15,4.997268882524156e-13
-1.29227761485826,4.127492245855096e-15,6.332786613988156e-13
-1.288367546432063,5.247580353423292e-15,8.015069410595731e-13
-1.284457478005865,6.663372667328054e-15,1.013145110018801e-12
-1.280547409579668,8.450706008803199e-15,1.279056073886859e-12
-1.27663734115347,1.07042804476425e-14,1.612733909814522e-12
-1.272727272727273,1.354220147586631e-14,2.030919393243401e-12
-1.268817204301075,1.711157874609969e-14,2.554354239855517e-12
-1.264907135874878,2.159541820268576e-14,3.208704085629261e-12
-1.26099706744868,2.722109543652673e-14,4.025686445509141e-12
-1.257086999022483,3.427075961340329e-14,5.044447335209425e-12
-1.253176930596285,4.309409142679066e-14,6.313239140154807e-12
-1.249266862170088,5.412392766169659e-14,7.891462939767097e-12
-1.245356793743891,6.789537203011542e-14,9.852151160239458e-12
-1.241446725317693,8.506914038674559e-14,1.228498150488648e-11
-1.237536656891496,1.064600423134166e-13,1.529993103133509e-11
-1.233626588465298,1.33071685158201e-13,1.903170051526265e-11
-1.229716520039101,1.661387065670542e-13,2.364506445125974e-11
-1.225806451612903,2.071781039809932e-13,2.93413318798862e-11
-1.221896383186706,2.580515422750546e-13,3.636613849500331e-11
-1.217986314760508,3.210408928153685e-13,4.501883210430167e-11
-1.214076246334311,3.989396993972645e-13,5.566376256323136e-11
-1.210166177908113,4.951637912997489e-13,6.874384502164985e-11
-1.206256109481916,6.138848856441133e-13,8.479683314976323e-11
-1.202346041055719,7.601917573929082e-13,1.044748186019168e-10
-1.198435972629521,9.402844254808874e-13,1.285675662410206e-10
-1.194525904203324,1.161707830764263e-12,1.580304037758466e-10
-1.190615835777126,1.433632692446682e-12,1.940175119751733e-10
-1.186705767350929,1.767192655387684e-12,2.37921610401202e-10
-1.182795698924731,2.175888517103711e-12,2.914212069497992e-10
-1.178885630498534,2.676072291811724e-12,3.565367811662818e-10
-1.174975562072336,3.287526177419623e-12,4.356975056210257e-10
-1.171065493646139,4.034154195122539e-12,5.318203814728273e-10
-1.167155425219941,4.944807433740128e-12,6.484039792819958e-10
-1.163245356793744,6.054267525135661e-12,7.896393404713042e-10
-1.159335288367546,7.404417286783259e-12,9.605410157217154e-10
-1.155425219941349,9.045632488831365e-12,1.167101702118101e-09
-1.151515151515151,1.10384345457473e-11,1.41647450015906e-09
-1.147605083088954,1.345545072242674e-11,1.717187455106681e-09
-1.143695014662756,1.638373632483647e-11,2.079395786158598e-09
-1.139784946236559,1.992752247917421e-11,2.515178054586668e-09
-1.135874877810362,2.421146367702701e-11,3.038883492894909e-09
-1.131964809384164,2.938447148829762e-11,3.667538827538928e-09
-1.128054740957967,3.562423495838254e-11,4.421324196075145e-09
-1.124144672531769,4.314254448274648e-11,5.324129206137047e-09
-1.120234604105572,5.219155469788302e-11,6.404201831048325e-09
-1.116324535679374,6.307114348975507e-11,7.694904710393349e-09
-1.112414467253177,7.613754899080274e-11,9.235595551453581e-09
-1.108504398826979,9.181349485563603e-11,1.107265074007729e-08
-1.104594330400782,1.106000466699449e-10,1.326065400154693e-08
-1.100684261974584,1.330904796144567e-10,1.586377504116211e-08
-1.096774193548387,1.599864801014296e-10,1.895736658222577e-08
-1.09286412512219,1.921170527256865e-10,2.262981215171142e-08
-1.088954056695992,2.304605593092523e-10,2.698466139136306e-08
-1.085043988269795,2.761703799433604e-10,3.214309464939182e-08
-1.081133919843597,3.306047577202222e-10,3.824676419545874e-08
-1.0772238514174,3.953614703864867e-10,4.546106566492607e-08
-1.073313782991202,4.723180646497739e-10,5.397890034888892e-08
-1.069403714565005,5.636784936716452e-10,6.402499678192562e-08
-1.065493646138807,6.720271168733493e-10,7.586086882401445e-08
-1.06158357771261,8.003911552132249e-10,8.979049717775098e-08
-1.057673509286412,9.523128463888751e-10,1.061668321251842e-07
-1.053763440860215,1.131932714985329e-09,1.253992273161892e-07
-1.049853372434018,1.34408556465035e-09,1.479619278061226e-07
-1.04594330400782,1.594411015371099e-09,1.744037503465869e-07
-1.042033235581623,1.889480651536206e-09,2.053591103099915e-07
-1.038123167155425,2.236944118639419e-09,2.415605677154628e-07
-1.034213098729228,2.645696811442032e-09,2.838530847687443e-07
-1.03030303030303,3.126072137694759e-09,3.332102092892886e-07
-1.026392961876833,3.690061722982733e-09,3.907524225402956e-07
-1.022482893450635,4.351567348111232e-09,4.577679164776923e-07
-1.018572825024438,5.126688885280239e-09,5.357360944769263e-07
-1.01466275659824,6.034053028090714e-09,6.2635412137598e-07
-1.010752688172043,7.095188198603796e-09,7.315668833920822e-07
-1.006842619745846,8.334951668106219e-09,8.536007563396943e-07
-1.002932551319648,9.782015653287567e-09,9.950016218180306e-07
-0.9990224828934506,1.146941995307576e-08,1.158677615874861e-06
-0.9951124144672532,1.343519958083319e-08,1.347947143323633e-06
-0.9912023460410557,1.572309682998152e-08,1.566592743633202e-06
-0.9872922776148583,1.838336829700072e-08,1.818921451368711e-06
-0.9833822091886608,2.147369858338686e-08,2.10983235578752e-06
-0.9794721407624634,2.506023371746033e-08,2.444892130636832e-06
-0.9755620723362659,2.921874878850748e-08,2.830419376712441e-06
-0.9716520039100685,3.403596588097087e-08,3.273578696572141e-06
-0.967741935483871,3.961104014737239e-08,3.782485503201775e-06
-0.9638318670576735,4.605723377828013e-08,4.366322652650236e-06
-0.9599217986314761,5.350379972963376e-08,5.035470084918286e-06
-0.9560117302052786,6.20980993667029e-08,5.801648757931104e-06
-0.9521016617790812,7.200798069532882e-08,6.678080266458838e-06
-0.9481915933528837,8.342444659123582e-08,7.679663651570411e-06
-0.9442815249266863,9.65646454243893e-08,8.823171026790301e-06
-0.9403714565004888,1.116752197258412e-07,1.012746377473024e-05
-0.9364613880742914,1.290360520784003e-07,1.16137312027145e-05
-0.9325513196480939,1.48964451249993e-07,1.330575368790418e-05
-0.9286412512218964,1.718198257508322e-07,1.52301924917125e-05
-0.924731182795699,1.980088965046676e-07,1.741690857990904e-05
-0.9208211143695015,2.279915052035059e-07,1.989931294871106e-05
-0.9169110459433041,2.622870801884567e-07,2.2714751128278e-05
-0.9130009775171066,3.014818273918176e-07,2.590492471323225e-05
-0.9090909090909092,3.462367200132219e-07,2.951635295493161e-05
-0.9051808406647117,3.972963672127027e-07,3.360087764196261e-05
-0.9012707722385143,4.554988492137371e-07,3.821621469337807e-05
-0.8973607038123168,5.217866138486433e-07,4.34265560931652e-05
-0.8934506353861194,5.97218537776757e-07,4.930322600381146e-05
-0.8895405669599219,6.829832643930827e-07,5.592539511106312e-05
-0.8856304985337244,7.804139398530199e-07,6.338085747037559e-05
-0.881720430107527,8.910044786989934e-07,7.176687434736887e-05
-0.8778103616813295,1.016427501320386e-06,8.119108976895894e-05
-0.8739002932551321,1.158554096941745e-06,9.177252272775274e-05
-0.8699902248289344,1.319475578049938e-06,0.000103642641208687
-0.8660801564027369,1.501527405172593e-06,0.0001169465234325442
-0.8621700879765395,1.707315474741833e-06,0.0001318441119345689
-0.858260019550342,1.939744977454256e-06,0.0001485115663164764
-0.8543499511241446,2.202052050104242e-06,0.0001671427207251184
-0.8504398826979471,2.497838460357463e-06,0.0001879506523192266
-0.8465298142717497,2.831109581380595e-06,0.000211169367185171
-0.8426197458455522,3.206315931683759e-06,0.0002370556103515443
-0.8387096774193548,3.62839857499962e-06,0.0002658908067285428
-0.8347996089931573,4.102838695549464e-06,0.0002979831399592881
-0.8308895405669598,4.635711685664922e-06,0.0003336697763140747
-0.8269794721407624,5.233746105474745e-06,0.0003733192408825205
-0.8230694037145649,5.904387898261545e-06,0.0004173339534201267
-0.8191593352883675,6.655870270170354e-06,0.0004661529312820594
-0.81524926686217,7.49728966924074e-06,0.0005202546669251862
-0.8113391984359726,8.43868832625815e-06,0.0005801601874765474
-0.8074291300097751,9.491143848710121e-06,0.0006464363038494411
-0.8035190615835777,1.066686638920535e-05,0.0007196990568339241
-0.7996089931573802,1.197930394109083e-05,0.0008006173674935458
-0.7956989247311828,1.344325634670987e-05,0.0008899168990611103
-0.7917888563049853,1.507499863778678e-05,0.0009883841373398083
-0.7878787878787878,1.689241436282684e-05,0.001096870696378599
-0.7839687194525904,1.891513959318795e-05,0.001216297855898757
-0.7800586510263929,2.116471833762815e-05,0.001347661336598294
-0.7761485826001955,2.366477013466087e-05,0.001492036319049001
-0.772238514173998,2.644117063296481e-05,0.001650582711423235
-0.7683284457478006,2.952224601239934e-05,0.001824550670740867
-0.7644183773216031,3.293898214186387e-05,0.002015286381706939
-0.7605083088954057,3.672524941530298e-05,0.002224238096514159
-0.7565982404692082,4.091804425360173e-05,0.002452962438207432
-0.7526881720430108,4.555774830790497e-05,0.002703130969346585
-0.7487781036168133,5.068840644904422e-05,0.002976537026754632
-0.7448680351906158,5.635802467820942e-05,0.003275102822098567
-0.7409579667644184,6.261888914578922e-05,0.003600886806914354
-0.7370478983382209,6.952790751834404e-05,0.003956091299453642
-0.7331378299120235,7.714697398799286e-05,0.004343070369393565
-0.729227761485826,8.55433592740135e-05,0.004764337975008907
-0.7253176930596286,9.479012702319812e-05,0.005222576345854934
-0.7214076246334311,0.0001049665780733597,0.005720644602345318
-0.7174975562072337,0.0001161587241034055,0.006261587601830155
-0.7135874877810362,0.000128459792253449,0.006848644998879929
-0.7096774193548387,0.0001419707623595511,0.007485260505460094
-0.7057673509286413,0.0001568009385097665,0.00817509133453344
-0.7018572825024438,0.000173068556691244,0.008922017808351284
-0.6979472140762464,0.0001909014303620089,0.009730153110286006
-0.6940371456500489,0.0002104376358459015,0.0106038531565135
-0.6901270772238515,0.0002318262395146448,0.01154772656117203
-0.686217008797654,0.0002552280687874022,0.0125666446657999
-0.6823069403714566,0.0002808165290450939,0.01366575160088625
-0.6783968719452591,0.0003087784686244372,0.01485047434425324
-0.6744868035190617,0.0003393150941248145,0.01612653273772207
-0.6705767350928642,0.0003726429383298032,0.01749994942009604
-0.6666666666666667,0.000408994883114338,0.01897705963091918
-0.6627565982404693,0.0004486212397780317,0.02056452083573711
-0.6588465298142718,0.0004917908893150953,0.02226932211969375
-0.6549364613880744,0.0005387924852013978,0.02409879329224486
-0.6510263929618769,0.0005899357213495071,0.02606061364155237
-0.6471163245356795,0.0006455526679531912,0.02816282027274479
-0.643206256109482,0.0007059991780132422,0.03041381595968658
-0.6392961876832846,0.0007716563674070654,0.03282237643519539
-0.6353861192570871,0.0008429321714348946,0.03539765703978345
-0.6314760508308896,0.0009202629808458596,0.03814919864397929
-0.6275659824046922,0.001004115360416874,0.04108693275411747
-0.6236559139784945,0.001094987853227307,0.04422118570617013
-0.6197458455522971,0.001193412873841056,0.04756268184674822
-0.6158357771260996,0.001299958693676731,0.05112254559483088
-0.6119257086999021,0.001415231521914067,0.05491230227210714
-0.6080156402737047,0.001539877685351786,0.05894387758405085
-0.6041055718475072,0.001674585910698147,0.0632295956280219
-0.6001955034213098,0.001820089712839892,0.06778217529882202
-0.5962854349951123,0.001977169892698739,0.07261472495626307
-0.5923753665689149,0.00214665714834607,0.07774073521347069
-0.5884652981427174,0.002329434803106053,0.08317406969888838
-0.58455522971652,0.002526441654434874,0.08892895363932492
-0.5806451612903225,0.002738674947418694,0.09501996010595358
-0.5767350928641251,0.002967193476784369,0.1014619937600068
-0.5728250244379276,0.00321312082136575,0.1082702719300805
-0.5689149560117301,0.003477648715012624,0.1154603028485736
-0.5650048875855327,0.003762040557969326,0.1230478608709258
-0.5610948191593352,0.004067635072784896,0.1310489584981134
-0.5571847507331378,0.004395850108845512,0.1394798150204284
-0.5532746823069403,0.004748186599642194,0.148356821599054
-0.5493646138807429,0.005126232676901694,0.1576965026015111
-0.5454545454545454,0.00553166794571387,0.1675154730078573
-0.541544477028348,0.005966267924786282,0.1778303917067556
-0.5376344086021505,0.006431908655940437,0.1886579105044022
-0.533724340175953,0.006930571486938385,0.2000146186750254
-0.5298142717497556,0.007464348031686341,0.2119169828894686
-0.5259042033235581,0.008035445311804156,0.2243812823685046
-0.5219941348973607,0.008646191083476524,0.2374235391202529
-0.5180840664711632,0.009299039353404892,0.2510594431366492
-0.5141739980449658,0.009996576087562258,0.2653042724426414
-0.5102639296187683,0.01074152511631194,0.2801728079139315
-0.5063538611925709,0.01153675423927878,0.2956792428049555
-0.5024437927663734,0.01238528153316305,0.3118370869586514
-0.498533724340176,0.01329028186544697,0.3286590657037329
-0.4946236559139785,0.0142550936166731,0.3461570134838923
-0.490713587487781,0.01528322561365265,0.3643417623068741
-0.4868035190615836,0.01637836427560034,0.3832230251499082
-0.4828934506353861,0.01754438097477026,0.4028092745117528
-0.4789833822091887,0.01878533961269661,0.423107616360708
-0.4750733137829912,0.02010550441259803,0.4441236597925183
-0.4711632453567938,0.02150934792789981,0.4658613827820836
-0.4672531769305963,0.0230015592661322,0.4883229944882853
-0.4633431085043989,0.02458705252669901,0.5115087946518476
-0.4594330400782014,0.02627097545013672,0.535417030711708
-0.4555229716520039,0.02805871827551792,0.5600437533554858
-0.4516129032258065,0.02995592280156969,0.5853826713137781
-0.447702834799609,0.03196849164587599,0.611425006305481
-0.4437927663734116,0.03410259769519237,0.6381593491413208
-0.4398826979472141,0.03636469373842182,0.6655715180942087
-0.4359726295210167,0.03876152227215564,0.6936444207467707
-0.4320625610948192,0.04130012546687881,0.7223579206269787
-0.4281524926686218,0.04398785527992675,0.751688710040697
-0.4242424242424243,0.04683238369910005,0.781610190603341
-0.4203323558162269,0.04984171309840708,0.8120923630597511
-0.4164222873900294,0.0530241866847766,0.8431017280596989
-0.4125122189638319,0.05638849901165763,0.874601199623805
-0.4086021505376345,0.05994370653226502,0.9065500330886936
-0.404692082111437,0.06369923816176162,0.9389037693582908
-0.4007820136852396,0.06766490581390097,0.9716141973078133
-0.3968719452590421,0.07185091487353819,1.004629336185441
-0.3929618768328447,0.07626787456196775,1.037893439831443
-0.3890518084066472,0.08092680814721739,1.071347024483121
-0.3851417399804498,0.08583916294618989,1.104926921854003
-0.3812316715542523,0.09101682005990201,1.138566359065371
-0.3773216031280548,0.09647210377698474,1.172195066865549
-0.3734115347018574,0.1022177905740358,1.205739417396307
-0.3695014662756597,0.1082671176344038,1.239122592555379
-0.3655913978494623,0.11463379079941,1.272264783759383
-0.3616813294232648,0.1213319918579644,1.305083423632773
-0.3577712609970674,0.1283763850719108,1.337493449837222
-0.3538611925708699,0.1357821228252758,1.369407600914051
-0.3499511241446724,0.1435648502758464,1.400736743642901
-0.346041055718475,0.1517407088772116,1.431390231026699
-0.3421309872922775,0.1603263386284977,1.461276289600662
-0.3382209188660801,0.169338878897596,1.49030243433735
-0.3343108504398826,0.1787959676516084,1.51837590898682
-0.3304007820136852,0.1887157389157153,1.545404149258107
-0.3264907135874877,0.1991168182685585,1.571295265823041
-0.3225806451612903,0.2100183161686676,1.595958543714301
-0.3186705767350928,0.2214398188924474,1.619304954305042
-0.3147605083088953,0.2334013768499204,1.641247675706045
-0.3108504398826979,0.2459234900297406,1.661702617106935
-0.3069403714565004,0.2590270903101609,1.680588942328655
-0.303030303030303,0.2727335203577861,1.697829587652975
-0.2991202346041055,0.287064508821075,1.713351768858158
-0.2952101661779081,0.3020421415110344,1.727087472324013
-0.2913000977517106,0.3176888282474128,1.738973925078956
-0.2873900293255132,0.3340272650352142,1.748954038749681
-0.2834799608993157,0.3510803912238084,1.756976822542118
-0.2795698924731183,0.3688713412896825,1.762997760630366
-0.2756598240469208,0.3874233908739744,1.766979149656417
-0.2717497556207233,0.4067598966981898,1.768890392443731
-0.2678396871945259,0.4269042299759275,1.768708244496721
-0.2639296187683284,0.447879702935767,1.766417010388586
-0.260019550342131,0.4697094880709931,1.762008687722925
-0.2561094819159335,0.4924165297362678,1.755483056979978
-0.2521994134897361,0.5160234477202047,1.746847716214965
-0.2482893450635386,0.5405524324368508,1.736118060251681
-0.2443792766373412,0.5660251313984668,1.723317204696782
-0.2404692082111437,0.5924625266585689,1.708475855776147
-0.2365591397849462,0.6198848029472782,1.691632127651928
-0.2326490713587488,0.6483112062625493,1.672831309505087
-0.2287390029325513,0.6777598927310757,1.65212558525233
-0.2248289345063539,0.7082477676123696,1.629573709297934
-0.2209188660801564,0.7397903143898438,1.605240642191355
-0.217008797653959,0.7724014139739943,1.579197150463352
-0.2130987292277615,0.8060931541359406,1.551519375240954
-0.2091886608015641,0.8408756293954676,1.522288374491272
-0.2052785923753666,0.8767567317062914,1.491589643913751
-0.2013685239491692,0.9137419324137293,1.459512621589882
-0.1974584555229717,0.9518340561056472,1.426150181510117
-0.1935483870967742,0.9910330471376944,1.39159812103292
-0.1896383186705768,1.031335729786815,1.355954647195206
-0.1857282502443793,1.072735563173711,1.319319866592549
