x,V,psiSquared
0.8235294117647056,92.78442547383284,0.0005118065812521128
0.8392156862745099,98.70400429444747,0.0003340890251280447
0.8549019607843138,104.9143861305525,0.0002150019082917509
0.8705882352941177,111.4256146933107,0.0001363825244095942
0.8862745098039215,118.2479196885355,8.525561988460077e-05
0.9019607843137254,125.3917168166917,5.251046124601514e-05
0.9176470588235293,132.8676077728954,3.185935093766414e-05
0.9333333333333331,140.6863802469135,1.903729250293359e-05
0.9490196078431374,148.8590079231645,1.120104882611771e-05
0.9647058823529413,157.3966504807175,6.487909051664226e-06
0.9803921568627452,166.3106535932931,3.698707125263411e-06
0.996078431372549,175.6125489292631,2.074914178631205e-06
1.011764705882353,185.3140541516505,1.145145186692072e-06
1.027450980392157,195.4270729181291,6.216354505733371e-07
1.043137254901961,205.9636948810241,3.318408112717241e-07
1.058823529411764,216.936195687312,1.741590511194981e-07
1.074509803921568,228.3570369786202,8.984365778732621e-08
1.090196078431373,240.2388663912278,4.5546635519738e-08
1.105882352941177,252.5945175560638,2.268582471406297e-08
1.12156862745098,265.4370100987095,1.109899518857129e-08
1.137254901960784,278.7795496393972,5.332668123321078e-09
1.152941176470588,292.6355277930101,2.515578111228147e-09
1.168627450980392,307.0185221690825,1.164832720666516e-09
1.184313725490196,321.9422963718001,5.293239839972778e-10
1.2,337.4208000000002,2.359995708755392e-10
1.215686274509804,353.4681686471697,1.03212308197933e-10
1.231372549019608,370.0987239014481,4.426709841061789e-11
1.247058823529412,387.3269733456257,1.861479322645238e-11
1.262745098039216,405.1676105571437,7.67292480161987e-12
1.27843137254902,423.635515108095,3.09946597982978e-12
1.294117647058823,442.7457525652229,1.22668578049889e-12
1.309803921568627,462.5135744899225,4.755512355195055e-13
1.325490196078431,482.9544184382397,1.805408615839309e-13
1.341176470588235,504.0839079608723,6.710645472949229e-14
1.356862745098039,525.9178526031674,2.441516889932255e-14
1.372549019607843,548.4722479051251,8.692757770771377e-15
1.388235294117647,571.763275401396,3.027981882269031e-15
1.403921568627451,595.8073026212819,1.031672710513906e-15
1.419607843137255,620.6208830887358,3.437307607174852e-16
1.435294117647059,646.2207563223617,1.11963669961418e-16
1.450980392156863,672.6238478354157,3.564612115998457e-17
1.466666666666667,699.8472691358027,1.108964548310078e-17
1.482352941176471,727.908317726081,3.370441278565295e-18
1.498039215686275,756.8244771034593,1.000489771942392e-18
1.513725490196078,786.6134167597975,2.899934003007989e-19
1.529411764705882,817.2929921816069,8.205506573352349e-20
1.545098039215686,848.8812448500493,2.265982621013592e-20
1.56078431372549,881.3964022409381,6.105664506158977e-21
1.576470588235294,914.856877824738,1.604818964978368e-21
1.592156862745098,949.2812710665658,4.113636986806932e-22
1.607843137254902,984.688367426186,1.028070254271968e-22
1.623529411764706,1021.097138358018,2.5044210934303e-23
1.63921568627451,1058.52674131113,5.94520990158673e-24
1.654901960784314,1096.996519729244,1.374953655792783e-24
1.670588235294117,1136.526003050729,3.097183596499567e-25
1.686274509803921,1177.13490670861,6.793152632239196e-26
1.701960784313726,1218.843132130561,1.450503828215955e-26
1.71764705882353,1261.670766738904,3.014181458412207e-27
1.733333333333333,1305.638083950617,6.094261719321981e-28
1.749019607843137,1350.765543177328,1.198667840390907e-28
1.764705882352941,1397.073789825313,2.291891044424267e-29
1.780392156862745,1444.583655295504,4.265250053905409e-30
1.796078431372549,1493.31615698348,7.705091157892804e-31
1.811764705882353,1543.292498279474,1.352131510590361e-31
1.827450980392157,1594.534068568368,2.310763292072743e-32
1.843137254901961,1647.062443229699,3.793464670307282e-33
1.858823529411765,1700.899383637648,6.245914233992902e-34
1.874509803921569,1756.066837161054,9.495434563378896e-35
1.890196078431372,1812.586937163404,1.419132943522454e-35
1.905882352941176,1870.482003002837,1.823200946934133e-36
1.92156862745098,1929.774540032143,4.863585932399514e-37
1.937254901960784,1990.487239598763,2.346645010656456e-38
1.952941176470588,2052.642979044792,1.953742582509839e-38
1.968627450980392,2116.264821706968,6.783444758798419e-42
1.984313725490196,2181.376016916689,7.002314202849393e-40
2,2248,5.302486785869683e-41
