x,V,psiSquared
0.8078431372549018,87.14579195219765,9.134018088684243e-06
0.8235294117647056,92.78442547383284,5.67101220067084e-06
0.8392156862745099,98.70400429444747,3.477849958327893e-06
0.8549019607843138,104.9143861305525,2.106203235667926e-06
0.8705882352941177,111.4256146933107,1.259263168012879e-06
0.8862745098039215,118.2479196885355,7.430997875578862e-07
0.9019607843137254,125.3917168166917,4.326929473518914e-07
0.9176470588235293,132.8676077728954,2.485433761476522e-07
0.9333333333333331,140.6863802469135,1.407997722507426e-07
0.9490196078431374,148.8590079231645,7.864422098597121e-08
0.9647058823529413,157.3966504807175,4.32996658977781e-08
0.9803921568627452,166.3106535932931,2.349324217299465e-08
0.996078431372549,175.6125489292631,1.255827267180728e-08
1.011764705882353,185.3140541516505,6.612007255307033e-09
1.027450980392157,195.4270729181291,3.428002800444673e-09
1.043137254901961,205.9636948810241,1.749610915175908e-09
1.058823529411764,216.936195687312,8.788653555036226e-10
1.074509803921568,228.3570369786202,4.343820921504101e-10
1.090196078431373,240.2388663912278,2.111924495411445e-10
1.105882352941177,252.5945175560638,1.009787593725895e-10
1.12156862745098,265.4370100987095,4.746955472849092e-11
1.137254901960784,278.7795496393972,2.193421706192812e-11
1.152941176470588,292.6355277930101,9.959542374792533e-12
1.168627450980392,307.0185221690825,4.442785643664111e-12
1.184313725490196,321.9422963718001,1.946518643542027e-12
1.2,337.4208000000002,8.374088500191828e-13
1.215686274509804,353.4681686471697,3.536558659497489e-13
